id,text,true_intent,pred_intent,intent_correct,confidence,weak_by_conf,weak_intent_real,weak_slot_real,true_slots,pred_slots
test_268,Минем Nação Reggae плейлистына emilie autumn өстә.,AddToPlaylist,AddToPlaylist,True,0.9909,False,False,False,"{'reference': 'Минем', 'playlist': 'Nação Reggae', 'artist': 'emilie autumn'}","{'artist': 'emilie autumn', 'music_item': 'өстә', 'playlist': 'Nação Reggae', 'reference': 'плейлистына'}"
test_269,Мин Гамбиядәге яһүд ресторанын броньларга телим .,BookRestaurant,BookRestaurant,True,0.9886,False,False,True,"{'location': 'Гамбиядәге', 'cuisine': 'яһүд', 'restaurant_type': 'ресторанын'}","{'datetime': 'Гамбиядәге', 'cuisine': 'яһүд', 'location': 'ресторанын'}"
test_270,Fried chicken restaurant өстәленә заказ бир,BookRestaurant,AddToPlaylist,False,0.9757,False,False,True,{'restaurant_name': 'Fried chicken restaurant'},"{'artist': 'Fried chicken', 'music_item': 'restaurant', 'playlist': 'undefined', 'reference': 'өстәленә заказ бир'}"
test_271,минем House Afterwork плейлистымна we have a theme song өстә,AddToPlaylist,AddToPlaylist,True,1.0,False,False,False,"{'reference': 'минем', 'playlist': 'House Afterwork', 'entity_name': 'we have a theme song'}","{'music_item': 'we have a theme song', 'playlist': 'House Afterwork плейлистымна', 'reference': 'плейлистымна'}"
test_272,2026 елның унтугызынчы октябрендә моннан ерак түгел нинди һава торышы булачак ?,weather/find,weather/find,True,1.0,False,False,False,"{'datetime': '2026 елның унтугызынчы октябрендә', 'location': 'ерак түгел'}","{'datetime': '2026 елның унтугызынчы октябрендә', 'location': 'моннан ерак түгел'}"
test_273,Уолденда һава торышы Россия 26/12/2018,weather/find,weather/find,True,1.0,False,False,False,"{'location': 'Россия', 'datetime': '26/12/2018'}","{'location': 'Уолденда', 'datetime': 'һава торышы Россия 26/12/2018'}"
test_274,Мин каенана һәм миңа бер елдан соң Buckner ресторанны броньларга телим .,BookRestaurant,BookRestaurant,True,0.9983,False,False,True,"{'party_size_description': 'каенана һәм миңа', 'datetime': 'бер елдан соң', 'location': 'Buckner', 'restaurant_type': 'ресторанны'}","{'datetime': 'мин каенана һәм миңа бер елдан соң', 'restaurant_name': 'Bucker', 'location': 'бер елдан соң'}"
test_275,Бу китапка 1 балл бир,RateBook,RateBook,True,0.9821,False,False,False,"{'object_select': 'Бу', 'object_type': 'китапка', 'rating_value': '1'}","{'object_name': 'куитапка', 'object_type': 'китап', 'rating_value': '1', 'best_rating': 'балл'}"
test_276,бу башкаручыны минем spotlight on country 2016 плейлистына өстә,AddToPlaylist,AddToPlaylist,True,0.9982,False,False,False,"{'music_item': 'башкаручыны', 'reference': 'минем', 'playlist': 'spotlight on country 2016'}","{'artist': 'бу башкаручыны', 'music_item': 'башкаручыны', 'playlist': 'minem spotlight on country 2016', 'reference': 'плейлистына'}"
test_277,Син Epic Conditions рәсемен таба алмасыңмы ?,SearchCreativeWork,SearchCreativeWork,True,1.0,False,False,False,"{'object_name': 'Epic Conditions', 'object_type': 'рәсемен'}","{'object_name': 'Син Epic Conditions', 'object_type': 'рәсемен'}"
test_278,Iheart-та rich sex уйна,PlayMusic,PlayMusic,True,1.0,False,False,True,"{'service': 'Iheart-та', 'track': 'rich sex'}","{'service': 'Iheart', 'artist': 'rich sex'}"
test_279,Bartok the Magnificent иртәнге җидедә башланачакмы ?,SearchScreeningEvent,alarm/set_alarm,False,0.9919,False,False,False,"{'movie_name': 'Bartok the Magnificent', 'datetime': 'иртәнге җидедә'}","{'reference': 'Bartok the Magnificent', 'datetime': 'иртәнге җидедә'}"
test_280,Zvooq-да берәр нәрсә уйна,PlayMusic,PlayMusic,True,1.0,False,False,False,{'service': 'Zvooq-да'},"{'service': 'Zvooq', 'music_item': 'берәр нәрсә'}"
test_281,Миңа Крис Найт музыкасын тыңларга бир,PlayMusic,PlayMusic,True,0.9821,False,False,False,{'artist': 'Крис Найт'},"{'music_item': 'Крис Найт музыкасы', 'service': 'тыңларга'}"
test_282,Джилл Собул альбомын кабыз,PlayMusic,PlayMusic,True,1.0,False,False,True,"{'album': 'Джилл Собул', 'music_item': 'альбомын'}","{'music_item': 'Джилл Собул альбомы', 'service': 'кабыз'}"
test_283,The Broken Window дүрт йолдыз бирегез,RateBook,PlayMusic,False,1.0,False,False,False,"{'object_name': 'The Broken Window', 'rating_value': 'дүрт', 'rating_unit': 'йолдыз'}",{'music_item': 'The Broken Window'}
test_284,Tatra-милли паркында иртәнге 6да һава торышын миңа әйт,weather/find,none,False,0.9572,True,False,False,"{'location': 'Tatra-милли паркында', 'datetime': 'иртәнге 6да'}",{}
test_285,"Зинһар, миңа бистродагы өстәлне броньла, анда lorna doone хезмәт итәләр .",BookRestaurant,BookRestaurant,True,0.9814,False,False,True,"{'restaurant_type': 'бистродагы', 'served_dish': 'lorna doone'}","{'datetime': 'миңа бистродагы', 'location': 'өстәлне', 'party_size_number': 'броньла', 'sort': 'хезмәт итәләр'}"
test_286,The Mystery of the Tolling Bell сериалны 4 йолдызга бәялә .,RateBook,SearchCreativeWork,False,1.0,False,False,True,"{'object_name': 'The Mystery of the Tolling Bell', 'object_part_of_series_type': 'сериалны', 'rating_value': '4', 'rating_unit': 'йолдызга'}","{'datetime': '', 'object_name': 'The Mystery of the Tolling Bell сериалны', 'object_type': 'серии'}"
test_287,Музыка уйнау өчен Groove Shark куллан,PlayMusic,PlayMusic,True,1.0,False,False,False,{'service': 'Groove Shark'},{'service': 'Groove Shark'}
test_288,Якындагы кинотеатрда Snowbound күрсәтү графигын тикшер .,SearchScreeningEvent,SearchScreeningEvent,True,0.9793,False,False,True,"{'location': 'Якындагы', 'object_location_type': 'кинотеатрда', 'movie_name': 'Snowbound'}","{'datetime': 'Якындагы', 'object_location_type': 'кинотеатрда', 'object_type': 'графигын тикшер'}"
test_289,"Зинһар, Zvooq ач",PlayMusic,PlayMusic,True,1.0,False,False,False,{'service': 'Zvooq'},{'service': 'Zvooq'}
test_290,1 кешегә урын Меритта Town of Ramsgate броньла,BookRestaurant,BookRestaurant,True,0.9684,False,False,True,"{'party_size_number': '1', 'location': 'Меритта', 'restaurant_name': 'Town of Ramsgate'}","{'datetime': '1 кешегә', 'party_size_number': 'урын', 'sort': 'бренг', 'restaurant_type': 'төнчек', 'location': 'Меритта Town of Ramsgate'}"
test_291,I Think I Do кичке 7-дә уйныймы ?,SearchScreeningEvent,alarm/set_alarm,False,0.9778,False,False,False,"{'movie_name': 'I Think I Do', 'datetime': 'кичке 7-дә'}","{'datetime': 'I Think I Do', 'reference': 'кичке 7-дә'}"
test_292,Custer National Forest кичке җидедә салкынрак булырмы,weather/find,alarm/set_alarm,False,0.9918,False,False,True,"{'location': 'Custer National Forest', 'datetime': 'кичке җидедә', 'condition_temperature': 'салкынрак'}","{'reference': 'салкынрак', 'datetime': 'Custer National Forest кичке җидедә'}"
test_293,Мин Youtube-та берәр нәрсә тыңларга телим,PlayMusic,PlayMusic,True,1.0,False,False,False,{'service': 'Youtube-та'},{'service': 'YouTube'}
test_294,Difficult Loves уенын эзлә,SearchCreativeWork,PlayMusic,False,1.0,False,False,False,"{'object_name': 'Difficult Loves', 'object_type': 'уенын'}","{'music_item': 'Difficult Loves', 'playlist': 'эзлә'}"
test_295,Нинди һава торышы 20 февральгә Bothe-Napa Valley дәүләт паркында ?,weather/find,SearchScreeningEvent,False,0.9607,False,False,False,"{'datetime': '20 февральгә', 'location': 'Bothe-Napa Valley дәүләт паркында'}","{'datetime': '20 февральгә', 'object_location_type': 'паркында', 'location': 'Bothe-Napa Valley дәүләт', 'object_type': 'nungin dori'}"
test_296,миңа кинотеатр янындагы The Great Gildersleeve фильмы сессияләре расписаниесен күрсәт,SearchScreeningEvent,SearchScreeningEvent,True,0.9892,False,False,True,"{'object_location_type': 'кинотеатр', 'movie_name': 'The Great Gildersleeve', 'object_type': 'расписаниесен'}","{'movie_name': 'The Great Gildersleeve', 'location': 'кинотеатр янында', 'datetime': ''}"
test_297,Миңа Гибслендта һава торышын әйт,weather/find,weather/find,True,0.9871,False,False,False,{'location': 'Гибслендта'},"{'location': 'Гибслендта', 'datetime': 'миңа'}"
test_298,Мин күршедәге кино графигын белә аламмы,SearchScreeningEvent,SearchCreativeWork,False,0.9973,False,False,False,"{'location': 'күршедәге', 'movie_type': 'кино', 'object_type': 'графигын'}","{'datetime': 'куршедәге', 'object_name': ' kino графигы'}"
test_299,Soul Music-ка 0 балл бир .,RateBook,RateBook,True,0.9743,False,False,False,"{'object_name': 'Soul Music-ка', 'rating_value': '0'}","{'object_name': 'Soul Music', 'object_type': 'музыкальный альбом', 'rating_value': '0', 'sort': 'Soul Music-ка'}"
test_300,Сарджентстада татар тавернасында биш кешегә өстәл заказ итегез,BookRestaurant,BookRestaurant,True,0.9924,False,False,True,"{'location': 'Сарджентстада', 'cuisine': 'татар', 'restaurant_type': 'тавернасында', 'party_size_number': 'биш'}","{'datetime': 'bish кешегә', 'location': 'Сарджентстада татар тавернасында', 'sort': 'өстәл'}"
test_301,All Things Must Pass кабыз,PlayMusic,PlayMusic,True,1.0,False,False,True,{'track': 'All Things Must Pass'},"{'music_item': 'All Things Must Pass', 'playlist': 'кабыз'}"
test_302,Кореяда бер сәгатьтән соң нинди яңгыр фаразы булачак,weather/find,weather/find,True,1.0,False,False,True,"{'location': 'Кореяда', 'datetime': 'бер сәгатьтән соң', 'condition_description': 'яңгыр'}","{'location': 'Кореяда', 'datetime': 'бер сәгатьтән соң'}"
test_303,Оклахомада South Street Diner-да 4 кешелек урын броньла,BookRestaurant,BookRestaurant,True,0.985,False,False,True,"{'location': 'Оклахомада', 'restaurant_name': 'South Street Diner-да', 'party_size_number': '4'}","{'datetime': 'Оклахомада', 'party_size_number': '4', 'sort': 'ушул', 'restaurant_type': 'ушул', 'cuisine': 'урын', 'location': 'South Street Diner-да'}"
test_304,Netflix-тан музыканы уйнат .,PlayMusic,PlayMusic,True,0.9828,False,False,False,{'service': 'Netflix-тан'},{'service': 'Netflix-тан'}
test_305,Мин Shattered Image-не күрергә телим .,SearchScreeningEvent,PlayMusic,False,0.9796,False,False,False,{'movie_name': 'Shattered Image-не'},"{'music_item': 'Shattered Image-', 'service': 'нет определен'}"
test_306,The Sound of One Hand Clapping-ны таб,SearchCreativeWork,PlayMusic,False,0.9872,False,False,False,{'object_name': 'The Sound of One Hand Clapping-ны'},"{'music_item': 'The Sound of One Hand Clapping', 'service': 'Google Music'}"
test_307,Wolves Within альбомын эзлә,SearchCreativeWork,PlayMusic,False,0.9911,False,False,False,"{'object_name': 'Wolves Within', 'object_type': 'альбомын'}","{'music_item': 'Wolves Within альбомы', 'service': 'None specified', 'artist': 'Wolves Within'}"
test_308,берәр кинотеатрда We Are Northern Lights күрсәтеләрмә,SearchScreeningEvent,SearchScreeningEvent,True,1.0,False,False,True,"{'object_location_type': 'кинотеатрда', 'movie_name': 'We Are Northern Lights'}","{'movie_name': 'We Are Northern Lights', 'location': 'берәр кинотеатрда'}"
test_309,"Безнең кечкенә дөнья почмагы, Гилмор кыз музыкасы минем Иң көлкесе әйберләр футболда плейлистыма өстә.",AddToPlaylist,AddToPlaylist,True,0.9987,False,False,False,"{'entity_name': 'Безнең кечкенә дөнья почмагы , Гилмор кыз музыкасы', 'reference': 'минем', 'playlist': 'Иң көлкесе әйберләр футболда'}","{'artist': 'Безнең', 'music_item': 'кечкенә дөнья почмагы', 'playlist': 'минем Иң көлкесе әйберләр футболда', 'reference': 'плейлистыма'}"
test_310,Саутфорд Фолс дәүләт паркында эссе һава торышы фаразы нинди,weather/find,weather/find,True,0.9636,False,False,True,"{'location': 'Саутфорд Фолс дәүләт паркында', 'condition_temperature': 'эссе'}","{'location': 'Саутфорд Фолс дәүләт паркында', 'datetime': 'эссе', 'weather/attribute': 'таши', 'weather/temperatureUnit': 'фаразы нинди'}"
test_311,"Зинһар, миӊа Гана парковкасы белән пиццерия өстәленә заказ бир .",BookRestaurant,BookRestaurant,True,0.9887,False,False,True,"{'location': 'Гана', 'facility': 'парковкасы', 'restaurant_type': 'пиццерия'}","{'datetime': 'миӊа Гана', 'party_size_number': 'пиццерия өстәленә', 'sort': 'заказ бир', 'restaurant_type': 'парковкасы', 'cuisine': 'белән'}"
test_312,Мин җитмешенче еллар саундтрегын тыңларга телим .,PlayMusic,PlayMusic,True,0.9866,False,False,False,"{'datetime': 'җитмешенче', 'music_item': 'саундтрегын'}","{'sort': 'җитмешенче еллар', 'service': 'саундтрегын'}"
test_313,Ике сәгатьтән соң Үзбәкстанда һава торышы,weather/find,weather/find,True,1.0,False,False,False,"{'datetime': 'Ике сәгатьтән соң', 'location': 'Үзбәкстанда'}","{'location': 'Үзбекстанда', 'datetime': 'ике сәгатьтән соң'}"
test_314,"Зинһар, миңа Journal of the British Astronomical Association фильмын таб .",SearchCreativeWork,SearchScreeningEvent,False,0.968,False,False,False,"{'object_name': 'Journal of the British Astronomical Association', 'object_type': 'фильмын'}","{'movie_name': 'Journal of the British Astronomical Association', 'datetime': 'миңа'}"
test_315,"Уордвилл-да, Канзас-та 8 кешелек урын броньла",BookRestaurant,BookRestaurant,True,0.984,False,False,False,"{'location': 'Канзас-та', 'party_size_number': '8'}","{'datetime': 'Уордвилл-да', 'party_size_number': '8 кешелек', 'sort': 'урын броньла', 'location': 'Канзас-та'}"
test_316,Нинди һава торышы моннан ерак булачак ?,weather/find,weather/find,True,0.9513,False,False,False,{'location': 'ерак'},"{'location': 'Нинди', 'datetime': 'моны', 'weather/attribute': 'hower', 'weather/temperatureUnit': 'monnан'}"
test_317,Ричард Макнамараның яңа җырын Just Smile плейлистыма өстә,AddToPlaylist,AddToPlaylist,True,0.9897,False,False,False,"{'artist': 'Ричард Макнамараның', 'music_item': 'җырын', 'playlist': 'Just Smile'}","{'artist': 'Ричард Макнамара', 'music_item': 'яңа җырын', 'playlist': 'Just Smile', 'reference': 'плейлистыма'}"
test_318,монда 1 секундтан соң никадәр салкын булыр,weather/find,alarm/snooze_alarm,False,0.9978,False,False,True,"{'location': 'монда', 'datetime': '1 секундтан соң', 'condition_temperature': 'салкын'}","{'datetime': 'монда 1 секундтан соң', 'reference': 'никадәр салкын'}"
test_319,With You исемле рәсем эзлә,SearchCreativeWork,PlayMusic,False,1.0,False,False,False,"{'object_name': 'With You', 'object_type': 'рәсем'}","{'music_item': 'With You', 'service': 'исемле'}"
test_320,Deadly Weapons иҗади эшен таб,SearchCreativeWork,PlayMusic,False,1.0,False,False,False,{'object_name': 'Deadly Weapons'},{'music_item': 'Deadly Weapons'}
test_321,Ноябрьдә Брукнилда һава торышы нинди булыр ?,weather/find,weather/find,True,0.9877,False,False,False,"{'datetime': 'Ноябрьдә', 'location': 'Брукнилда'}","{'location': 'Брукнилда', 'datetime': 'Ноябрьдә'}"
test_322,Токмач өчен тавернада өстәл броньла,BookRestaurant,BookRestaurant,True,0.98,False,False,True,"{'served_dish': 'Токмач', 'restaurant_type': 'тавернада'}","{'datetime': 'токмач өчен', 'sort': 'өстәл броньла', 'location': 'тавернада'}"
test_323,Коста-Рикада нинди һава торышы,weather/find,weather/find,True,0.9854,False,False,False,{'location': 'Коста - Рикада'},"{'location': 'Коста-Рика', 'datetime': 'бу атнан'}"
test_324,The Two Gladiators уйнымы,SearchScreeningEvent,PlayMusic,False,1.0,False,False,False,{'movie_name': 'The Two Gladiators'},"{'music_item': 'The Two Gladiators', 'service': 'Google Music'}"
test_325,Star Theatres-да нинди фильмнар бар .,SearchScreeningEvent,SearchScreeningEvent,True,0.9953,False,False,False,"{'location': 'Star Theatres-да', 'movie_type': 'фильмнар'}","{'object_type': 'фильмнар', 'location': 'Star Theatres-да'}"
test_326,Зинһар миңа Harry Hood сагасын таба аласызмы ?,SearchCreativeWork,SearchCreativeWork,True,1.0,False,False,False,"{'object_name': 'Harry Hood', 'object_type': 'сагасын'}","{'datetime': 'Зинһар миңа', 'object_name': 'Harry Hood сагасы'}"
test_327,бу көйне минем Sleepify плейлистыма өстә,AddToPlaylist,AddToPlaylist,True,0.9879,False,False,False,"{'music_item': 'көйне', 'reference': 'минем', 'playlist': 'Sleepify'}","{'artist': '', 'music_item': 'бу', 'playlist': 'Sleepify', 'reference': 'плейлистыма'}"
test_328,Any Which Way You Can 15 секундтан соң уйнаячакмы,SearchScreeningEvent,PlayMusic,False,0.9533,False,False,False,"{'movie_name': 'Any Which Way You Can', 'datetime': '15 секундтан соң'}","{'music_item': 'Any Which Way You Can', 'sort': '15 секундтан соң', 'service': 'утаң ач'}"
test_329,E-type музыкасын кабыз .,PlayMusic,PlayMusic,True,1.0,False,False,False,{'artist': 'E-type'},"{'music_item': 'E-type музыкасын', 'service': 'кабыз'}"
test_330,Хәзерге китапка бер йолдыз куй,RateBook,BookRestaurant,False,0.9694,False,False,False,"{'object_select': 'Хәзерге', 'object_type': 'китапка', 'rating_value': 'бер'}","{'datetime': 'хәзерге', 'party_size_number': 'бер йол', 'sort': 'йол', 'restaurant_type': 'китапка'}"
test_331,Louis Nelson Delisle-ның Another Passenger уйнат .,PlayMusic,PlayMusic,True,1.0,False,False,True,"{'artist': 'Louis Nelson Delisle-ның', 'album': 'Another Passenger'}","{'artist': 'Louis Nelson Delisle-', 'music_item': 'Another Passenger'}"
test_332,Кайда мин кино графигын таба алам,SearchScreeningEvent,SearchScreeningEvent,True,0.9569,False,False,False,{'object_type': 'кино графигын'},"{'datetime': '', 'location': '', 'movie_name': 'мин кино графигы', 'object_type': ''}"
test_333,Эмерадода Сен-Пьер һәм Микелонда 26 сентябрьгә нинди һава торышы,weather/find,weather/find,True,0.9866,False,False,False,"{'location': 'Сен - Пьер һәм Микелонда', 'datetime': '26 сентябрьгә'}","{'location': 'Эмерадода Сен-Пьер һәм Микелонда', 'datetime': '26 сентябрьгә'}"
test_334,Ted Peters Famous Smoked Fish-та Окфилд янында 17 секундтансын ашарга барык,BookRestaurant,PlayMusic,False,0.9726,False,False,True,"{'restaurant_name': 'Ted Peters Famous Smoked Fish-та', 'location': 'янында', 'datetime': '17 секундтансын'}","{'music_item': 'Ted Peters Famous Smoked Fish', 'sort': '17 секундтансын ашарга'}"
test_335,миңа Good Morning Sunshine трейлерын таб,SearchCreativeWork,PlayMusic,False,1.0,False,False,False,"{'object_name': 'Good Morning Sunshine', 'object_type': 'трейлерын'}","{'music_item': 'Good Morning Sunshine трейлеры', 'service': 'трейлер'}"
test_336,Мин Нидерланд Антиль утрауларында 3 кешегә сыра ресторанны броньларга телим .,BookRestaurant,BookRestaurant,True,0.9971,False,False,False,"{'location': 'Нидерланд Антиль утрауларында', 'party_size_number': '3', 'restaurant_type': 'сыра ресторанны'}","{'datetime': 'Нидерланд Антиль утрауларында', 'location': 'ресторанны', 'party_size_number': '3 кешегә', 'sort': 'сыра'}"
test_337,бу хәзерге альбомга 0 йолдыз куй,RateBook,PlayMusic,False,0.9649,False,False,False,"{'object_select': 'бу хәзерге', 'object_type': 'альбомга', 'rating_value': '0', 'rating_unit': 'йолдыз'}","{'sort': 'бу хәзерге', 'music_item': 'альбом', 'service': 'Google Music'}"
test_338,Монакода Yankee Doodle Coffee Ѕһор-та урын алырга теләр идем,BookRestaurant,PlayMusic,False,0.9865,False,False,True,"{'location': 'Монакода', 'restaurant_name': 'Yankee Doodle Coffee Ѕһор-та'}","{'music_item': 'Yankee Doodle Coffee Ѕһор-та', 'service': 'PlayMusic'}"
test_339,Political punks плейлистыма башкаручыны өстә.,AddToPlaylist,AddToPlaylist,True,0.9923,False,False,False,"{'playlist': 'Political punks', 'music_item': 'башкаручыны'}","{'artist': 'Political punks', 'music_item': 'башкаручыны', 'playlist': 'Political punks', 'reference': 'плейлистыма'}"
test_340,Дүрт айдан соң Саванида AK-ында салкынрак булырмы,weather/find,alarm/show_alarms,False,0.9799,False,False,True,"{'datetime': 'Дүрт айдан соң', 'location': 'AK-ында', 'condition_temperature': 'салкынрак'}",{'datetime': 'Дүрт айдан соң Саванида AK-ында'}
test_341,минем Crash Course плейлистыма Muzika za decu өстә,AddToPlaylist,AddToPlaylist,True,1.0,False,False,False,"{'reference': 'минем', 'playlist': 'Crash Course', 'entity_name': 'Muzika za decu'}","{'artist': 'Muzika za decu', 'music_item': ' Crash Course', 'playlist': 'Crash Course', 'reference': 'плейлистыма'}"
test_342,Molecular Oncology сагасын эзли аласынмы ?,SearchCreativeWork,SearchCreativeWork,True,0.9928,False,False,False,"{'object_name': 'Molecular Oncology', 'object_type': 'сагасын'}","{'object_name': 'Molecular Oncology сагасын', 'object_type': 'эзли алырга'}"
test_343,Мин алты кешелек ресторанны Вагстаффта AK-да броньларга телим .,BookRestaurant,BookRestaurant,True,0.9667,False,False,False,"{'party_size_number': 'алты', 'restaurant_type': 'ресторанны', 'location': 'AK-да'}","{'datetime': 'мин', 'party_size_number': 'алты', 'restaurant_name': 'Вагстаффта AK-', 'sort': 'броньларга телим'}"
test_344,Дэвид Линдлиның симфоник музыкасын уйнат .,PlayMusic,PlayMusic,True,0.9937,False,False,False,"{'artist': 'Дэвид Линдлиның', 'music_item': 'симфоник'}","{'artist': 'Дэвид Линдли', 'music_item': 'симфоник музыкасы', 'service': 'Google Music'}"
test_345,"Зинһар, миңа Now We Are Married телесериалын таб .",SearchCreativeWork,SearchCreativeWork,True,0.9749,False,False,False,"{'object_name': 'Now We Are Married', 'object_type': 'телесериалын'}","{'datetime': 'Зинһар, миңа', 'object_name': 'Now We Are Married'}"
test_346,Мин Outcast-ны карарга телим .,SearchScreeningEvent,PlayMusic,False,1.0,False,False,False,{'movie_name': 'Outcast-ны'},"{'music_item': 'Outcast-', 'service': 'карарга'}"
test_347,минем This Is Tchaikovsky плейлистыма хәзерге трекны өстә,AddToPlaylist,AddToPlaylist,True,0.9837,False,False,False,"{'reference': 'минем', 'playlist': 'This Is Tchaikovsky', 'music_item': 'трекны'}","{'music_item': 'трек', 'playlist': 'This Is Tchaikovsky', 'reference': 'плейлистыма'}"
test_348,Lastfm-да This Is: Miles Davis-ны кабыз .,PlayMusic,PlayMusic,True,1.0,False,False,False,"{'service': 'Lastfm-да', 'playlist': 'This Is: Miles Davis-ны'}","{'music_item': 'This Is: Miles Davis', 'service': 'Lastfm'}"
test_349,Танзаниядә кабымханәдә 5 кешегә иң яхшы өстәлне броньла,BookRestaurant,BookRestaurant,True,0.986,False,False,False,"{'location': 'Танзаниядә', 'restaurant_type': 'кабымханәдә', 'party_size_number': '5', 'sort': 'иң яхшы'}","{'datetime': 'танзаниядә кабымханәдә', 'party_size_number': '5', 'sort': 'өстәлне броньла', 'location': 'кабымханәдә'}"
test_350,Әйдә Vimeo-да яхшы элекке Mohammad Mamle тыңлыйк .,PlayMusic,PlayMusic,True,0.9635,False,False,False,"{'service': 'Vimeo-да', 'sort': 'элекке', 'artist': 'Mohammad Mamle'}","{'music_item': 'элекке', 'service': 'Vimeo-да'}"
test_351,Vandemataram Srinivas трегын HipHop Hot 50-гә куй.,AddToPlaylist,AddToPlaylist,True,0.9897,False,False,False,"{'artist': 'Vandemataram Srinivas', 'music_item': 'трегын', 'playlist': 'HipHop Hot 50-гә'}","{'artist': 'Vandemataram Srinivas', 'music_item': 'трегын', 'playlist': 'HipHop Hot 50', 'reference': ''}"
test_352,Миңа Secret South җырын таб .,SearchCreativeWork,weather/find,False,0.9525,False,False,False,"{'object_name': 'Secret South', 'object_type': 'җырын'}","{'location': 'miñan', 'object_type': 'җырын таб'}"
test_353,Zvooq-та туксанынчы еллар җырлары,PlayMusic,weather/find,False,0.9923,False,False,False,"{'service': 'Zvooq-та', 'datetime': 'туксанынчы'}",{'location': 'Zvooq-та туксанынчы еллар җырлары'}
test_354,кичке биштән башлап Техаста Admire-да һава торышы нинди,weather/find,weather/find,True,0.9944,False,False,False,"{'datetime': 'кичке биштән', 'location': 'Admire-да'}","{'location': 'Техаста', 'datetime': 'кичке биштән башлап'}"
test_355,Last FM-да берәр нәрсә уйнат,PlayMusic,PlayMusic,True,1.0,False,False,False,{'service': 'Last FM-да'},"{'service': 'Last FM', 'music_item': 'берәр нәрсә'}"
test_356,Мин якындагы кинотеатрда The Portrait of a Lady карарга телим .,SearchScreeningEvent,PlayMusic,False,0.9468,False,False,True,"{'location': 'якындагы', 'object_location_type': 'кинотеатрда', 'movie_name': 'The Portrait of a Lady'}","{'datetime': ' Yakындагы', 'object_name': 'The Portrait of a Lady', 'service': 'Мин'}"
test_357,"Зинһар, миңа Phineas Redux таб .",SearchCreativeWork,PlayMusic,False,0.9854,False,False,False,{'object_name': 'Phineas Redux'},"{'music_item': 'Phineas Redux', 'service': 'Phineas Redux'}"
test_358,Laundry плейлистына 40 cal көйен өстә.,AddToPlaylist,AddToPlaylist,True,1.0,False,False,False,"{'playlist': 'Laundry', 'artist': '40 cal', 'music_item': 'көйен'}","{'artist': '40 cal', 'music_item': 'өстә', 'playlist': 'Laundry', 'reference': 'плейлистына'}"
test_359,Itunes-ны ач һәм Ben Burnley Ready To Die-ны уйнат,PlayMusic,PlayMusic,True,0.9971,False,False,True,"{'service': 'Itunes-ны', 'artist': 'Ben Burnley', 'album': 'Ready To Die-ны'}","{'service': 'Itunes-', 'artist': 'Ben Burnley', 'music_item': 'Ready To Die'}"
test_360,5-енче декабрьдә Лихул һәйкәле янында нинди һава торышы булачак ?,weather/find,weather/find,True,1.0,False,False,False,"{'datetime': '5-енче декабрьдә', 'location': 'Лихул һәйкәле'}","{'datetime': '5-енче декабрьдә', 'location': 'Лихул һәйкәле янында'}"
test_361,Якындагы кинотеатрда Sexy Dance 2 расписаниесен күрсәт,SearchScreeningEvent,SearchScreeningEvent,True,1.0,False,False,True,"{'location': 'Якындагы', 'object_location_type': 'кинотеатрда', 'movie_name': 'Sexy Dance 2', 'object_type': 'расписаниесен'}","{'movie_name': 'Sexy Dance 2', 'location': 'Якындагы кинотеатрда', 'datetime': ''}"
test_362,Live at the Kings Center дип аталган җырны таб,SearchCreativeWork,PlayMusic,False,1.0,False,False,False,"{'object_name': 'Live at the Kings Center', 'object_type': 'җырны'}","{'music_item': 'Live at the Kings Center', 'service': 'Google Music'}"
test_363,"Тайонкта , Нью-Джерсида нинди һава торышы",weather/find,weather/find,True,0.9508,False,False,False,{'location': 'Нью - Джерсида'},"{'location': 'Нью-Джерсида', 'datetime': 'таymoonкта'}"
test_364,Мин биш кешелек өстәл Tupelo Honey Cafe-да Нью-Джерсида броньларга телим.,BookRestaurant,BookRestaurant,True,0.9876,False,False,True,"{'party_size_number': 'биш', 'restaurant_name': 'Tupelo Honey Cafe-да', 'location': 'Нью - Джерсида'}","{'datetime': 'bish кешелек өстәл', 'location': 'Нью-Джерсида', 'restaurant_name': 'Tupelo Honey Cafe-да', 'sort': 'броньларга телим'}"
test_365,чәй йорта миӊа һәм минем cеңелләремә урын броньла,BookRestaurant,reminder/set_reminder,False,0.9767,False,False,True,"{'restaurant_type': 'чәй йорта', 'party_size_description': 'миӊа һәм минем cеңелләремә'}","{'datetime': 'чәй йорта миӊа', 'reminder/todo': 'минем сеңелләремә урын броньла'}"
test_366,16 февральдә Нидерландта эссе булачакмы ?,weather/find,SearchCreativeWork,False,0.9765,False,False,True,"{'datetime': '16 февральдә', 'location': 'Нидерландта', 'condition_temperature': 'эссе'}","{'datetime': '16 февральдә', 'object_name': 'Нидерландта эссе булачакмы'}"
test_367,Мин jordan rudess-ны Divertido para niños плейлистына өстәргә телим.,AddToPlaylist,AddToPlaylist,True,1.0,False,False,False,"{'artist': 'jordan rudess-ны', 'playlist': 'Divertido para niños'}","{'artist': 'jordan rudess', 'music_item': 'Divertido para niños', 'playlist': 'плейлистына', 'reference': ''}"
