id,text,true_intent,pred_intent,intent_correct,confidence,weak_by_conf,weak_intent_real,weak_slot_real,true_slots,pred_slots
test_263,Мэтт Мерфиның көйен Flow Español плейлистына өстә.,AddToPlaylist,AddToPlaylist,True,0.9469,False,False,False,"{'artist': 'Мэтт Мерфиның', 'music_item': 'көйен', 'playlist': 'Flow Español'}","{'artist': 'Мэтт Мерфи', 'music_item': 'көйен Flow Español', 'playlist': 'Plays by Matt Murphy', 'reference': 'плейлистына'}"
test_264,Мин 3 кешегә 20/05/2025 Техас янындагы судан гастропабын броньларга телим .,BookRestaurant,BookRestaurant,True,0.8839,False,False,True,"{'party_size_number': '3', 'datetime': '20/05/2025', 'location': 'Техас | янындагы', 'cuisine': 'судан', 'restaurant_type': 'гастропабын'}","{'datetime': '20/05/2025', 'location': 'Техас янында', 'party_size_number': '3', 'restaurant_type': 'гастропабын', 'sort': 'безопасность'}"
test_265,Син The Approach телесериал таба алмасыңмы,SearchCreativeWork,SearchCreativeWork,True,0.9871,False,False,False,"{'object_name': 'The Approach', 'object_type': 'телесериал'}","{'object_name': 'The Approach', 'object_type': 'телесериал'}"
test_266,Бу хроникага 2 балл бир.,RateBook,RateBook,True,0.966,False,False,True,"{'object_select': 'Бу', 'object_part_of_series_type': 'хроникага', 'rating_value': '2'}","{'object_name': 'хроникага', 'rating_value': '2', 'rating_unit': 'балл'}"
test_267,The American Scene-ка 6-дан 2 йолдыз бир,RateBook,SearchCreativeWork,False,0.9435,False,False,False,"{'object_name': 'The American Scene-ка', 'best_rating': '6-дан', 'rating_value': '2', 'rating_unit': 'йолдыз'}","{'datetime': '6-дан', 'object_name': 'The American Scene-', 'object_type': 'фильм'}"
test_268,Минем Nação Reggae плейлистына emilie autumn өстә.,AddToPlaylist,AddToPlaylist,True,0.9557,False,False,False,"{'reference': 'Минем', 'playlist': 'Nação Reggae', 'artist': 'emilie autumn'}","{'artist': 'emilie autumn', 'entity_name': 'Nação Reggae плейлистына'}"
test_269,Мин Гамбиядәге яһүд ресторанын броньларга телим .,BookRestaurant,BookRestaurant,True,0.9299,False,False,True,"{'location': 'Гамбиядәге', 'cuisine': 'яһүд', 'restaurant_type': 'ресторанын'}","{'datetime': 'Мин', 'location': 'Гамбиядәге', 'restaurant_type': 'ресторанын'}"
test_270,Fried chicken restaurant өстәленә заказ бир,BookRestaurant,BookRestaurant,True,0.9638,False,False,True,{'restaurant_name': 'Fried chicken restaurant'},"{'restaurant_type': 'ресторан', 'cuisine': 'fried chicken'}"
test_271,минем House Afterwork плейлистымна we have a theme song өстә,AddToPlaylist,AddToPlaylist,True,0.9553,False,False,False,"{'reference': 'минем', 'playlist': 'House Afterwork', 'entity_name': 'we have a theme song'}","{'artist': 'минем', 'entity_name': 'House Afterwork плейлистымна we have a theme song', 'playlist': 'House Afterwork', 'reference': 'плейлистымна'}"
test_272,2026 елның унтугызынчы октябрендә моннан ерак түгел нинди һава торышы булачак ?,weather/find,weather/find,True,0.9522,False,False,False,"{'datetime': '2026 елның унтугызынчы октябрендә', 'location': 'моннан | ерак түгел'}","{'datetime': '2026 елның унтугызынчы октябрендә', 'condition_temperature': 'моннан ерак түгел', 'location': 'нинди һава'}"
test_273,Уолденда һава торышы Россия 26/12/2018,weather/find,weather/find,True,0.9494,False,False,False,"{'location': 'Уолденда | Россия', 'datetime': '26/12/2018'}","{'location': 'Уолденда', 'datetime': '26/12/2018', 'weather/attribute': 'торышы'}"
test_274,Мин каенана һәм миңа бер елдан соң Buckner ресторанны броньларга телим .,BookRestaurant,BookRestaurant,True,0.9162,False,False,True,"{'party_size_description': 'каенана һәм миңа', 'datetime': 'бер елдан соң', 'location': 'Buckner', 'restaurant_type': 'ресторанны'}","{'datetime': 'мин каенана һәм миңа бер елдан соң', 'party_size_number': 'без', 'restaurant_name': 'Bucker', 'location': 'бер елдан соң'}"
test_275,Бу китапка 1 балл бир,RateBook,RateBook,True,0.9502,False,False,False,"{'object_select': 'Бу', 'object_type': 'китапка', 'rating_value': '1'}","{'object_name': 'куитап', 'rating_value': '1', 'rating_unit': 'балл'}"
test_276,бу башкаручыны минем spotlight on country 2016 плейлистына өстә,AddToPlaylist,AddToPlaylist,True,0.9588,False,False,False,"{'music_item': 'башкаручыны', 'reference': 'минем', 'playlist': 'spotlight on country 2016'}","{'artist': 'бу башкаручыны', 'music_item': 'башкаручыны', 'playlist': 'minem spotlight on country 2016', 'reference': 'өстә'}"
test_277,Син Epic Conditions рәсемен таба алмасыңмы ?,SearchCreativeWork,weather/find,False,0.886,False,False,False,"{'object_name': 'Epic Conditions', 'object_type': 'рәсемен'}","{'datetime': 'Син', 'location': 'Epic Conditions рәсемен таба алмасың', 'object_type': 'рисунок'}"
test_278,Iheart-та rich sex уйна,PlayMusic,AddToPlaylist,False,0.968,False,False,True,"{'service': 'Iheart-та', 'track': 'rich sex'}","{'artist': 'rich sex', 'music_item': 'уйна', 'service': 'Iheart'}"
test_279,Bartok the Magnificent иртәнге җидедә башланачакмы ?,SearchScreeningEvent,alarm/set_alarm,False,0.9477,False,False,False,"{'movie_name': 'Bartok the Magnificent', 'datetime': 'иртәнге җидедә'}","{'datetime': 'иртәнге җидедә', 'reference': 'Bartok the Magnificent'}"
test_280,Zvooq-да берәр нәрсә уйна,PlayMusic,PlayMusic,True,0.9458,False,False,False,{'service': 'Zvooq-да'},"{'artist': 'Zvooq-', 'music_item': 'берәр нәрсә'}"
test_281,Миңа Крис Найт музыкасын тыңларга бир,PlayMusic,PlayMusic,True,0.9867,False,False,False,{'artist': 'Крис Найт'},{'artist': 'Крис Найт'}
test_282,Джилл Собул альбомын кабыз,PlayMusic,PlayMusic,True,0.9925,False,False,True,"{'album': 'Джилл Собул', 'music_item': 'альбомын'}","{'artist': 'Джилл Собул', 'music_item': 'альбомын'}"
test_283,The Broken Window дүрт йолдыз бирегез,RateBook,PlayMusic,False,0.9553,False,False,False,"{'object_name': 'The Broken Window', 'rating_value': 'дүрт', 'rating_unit': 'йолдыз'}",{'music_item': 'The Broken Window'}
test_284,Tatra-милли паркында иртәнге 6да һава торышын миңа әйт,weather/find,alarm/set_alarm,False,0.9471,False,False,False,"{'location': 'Tatra-милли паркында', 'datetime': 'иртәнге 6да'}","{'reference': 'Tatra-милли паркында', 'datetime': '6да һава торышын миңа'}"
test_285,"Зинһар, миңа бистродагы өстәлне броньла, анда lorna doone хезмәт итәләр .",BookRestaurant,BookRestaurant,True,0.8972,False,False,True,"{'restaurant_type': 'бистродагы', 'served_dish': 'lorna doone'}","{'datetime': 'миңа бистродагы', 'location': 'биستродагы', 'party_size_number': 'андага lorna doone хезмәт итәләр'}"
test_286,The Mystery of the Tolling Bell сериалны 4 йолдызга бәялә .,RateBook,SearchCreativeWork,False,0.9251,False,False,True,"{'object_name': 'The Mystery of the Tolling Bell', 'object_part_of_series_type': 'сериалны', 'rating_value': '4', 'rating_unit': 'йолдызга'}","{'datetime': '', 'object_name': 'The Mystery of the Tolling Bell сериалны', 'object_type': 'сериал'}"
test_287,Музыка уйнау өчен Groove Shark куллан,PlayMusic,PlayMusic,True,0.9911,False,False,False,{'service': 'Groove Shark'},{'service': 'Groove Shark'}
test_288,Якындагы кинотеатрда Snowbound күрсәтү графигын тикшер .,SearchScreeningEvent,SearchScreeningEvent,True,0.9664,False,False,True,"{'location': 'Якындагы', 'object_location_type': 'кинотеатрда', 'movie_name': 'Snowbound'}","{'datetime': 'Якындагы', 'location': 'кинотеатрда', 'movie_name': 'Snowbound'}"
test_289,"Зинһар, Zvooq ач",PlayMusic,PlayMusic,True,0.9778,False,False,False,{'service': 'Zvooq'},{'service': 'Zvooq'}
test_290,1 кешегә урын Меритта Town of Ramsgate броньла,BookRestaurant,BookRestaurant,True,0.9684,False,False,True,"{'party_size_number': '1', 'location': 'Меритта', 'restaurant_name': 'Town of Ramsgate'}","{'datetime': '1 кешегә', 'party_size_number': 'урын', 'location': 'Меритта Town of Ramsgate'}"
test_291,I Think I Do кичке 7-дә уйныймы ?,SearchScreeningEvent,PlayMusic,False,0.9326,False,False,False,"{'movie_name': 'I Think I Do', 'datetime': 'кичке 7-дә'}","{'music_item': 'I Think I Do', 'reference': 'кичке 7-дә'}"
test_292,Custer National Forest кичке җидедә салкынрак булырмы,weather/find,alarm/set_alarm,False,0.9264,False,False,True,"{'location': 'Custer National Forest', 'datetime': 'кичке җидедә', 'condition_temperature': 'салкынрак'}","{'datetime': 'Custer National Forest кичке җидедә', 'reference': 'сул'}"
test_293,Мин Youtube-та берәр нәрсә тыңларга телим,PlayMusic,PlayMusic,True,0.9805,False,False,False,{'service': 'Youtube-та'},{'service': 'YouTube'}
test_294,Difficult Loves уенын эзлә,SearchCreativeWork,PlayMusic,False,0.916,False,False,False,"{'object_name': 'Difficult Loves', 'object_type': 'уенын'}","{'music_item': 'Difficult Loves', 'artist': 'undefined'}"
test_295,Нинди һава торышы 20 февральгә Bothe-Napa Valley дәүләт паркында ?,weather/find,weather/find,True,0.9844,False,False,False,"{'datetime': '20 февральгә', 'location': 'Bothe-Napa Valley дәүләт паркында'}","{'datetime': '20 февральгә', 'location': 'Bothe-Napa Valley дәүләт паркында'}"
test_296,миңа кинотеатр янындагы The Great Gildersleeve фильмы сессияләре расписаниесен күрсәт,SearchScreeningEvent,SearchScreeningEvent,True,0.9627,False,False,True,"{'object_location_type': 'кинотеатр', 'movie_name': 'The Great Gildersleeve', 'object_type': 'расписаниесен'}","{'datetime': 'миңа', 'location': 'кинотеатр янында', 'movie_name': 'The Great Gildersleeve', 'object_location_type': 'фильмы сессияләре', 'object_type': 'расписаниесен'}"
test_297,Миңа Гибслендта һава торышын әйт,weather/find,weather/find,True,0.9807,False,False,False,{'location': 'Гибслендта'},"{'datetime': 'миңа', 'location': 'Гибслендта'}"
test_298,Мин күршедәге кино графигын белә аламмы,SearchScreeningEvent,SearchCreativeWork,False,0.9306,False,False,False,"{'location': 'күршедәге', 'movie_type': 'кино', 'object_type': 'графигын'}","{'datetime': 'куршедәге', 'object_name': ' kino графигы', 'object_type': 'график'}"
test_299,Soul Music-ка 0 балл бир .,RateBook,RateBook,True,0.9434,False,False,False,"{'object_name': 'Soul Music-ка', 'rating_value': '0'}","{'object_type': 'Soul Music', 'rating_value': '0', 'rating_unit': 'балл'}"
test_300,Сарджентстада татар тавернасында биш кешегә өстәл заказ итегез,BookRestaurant,BookRestaurant,True,0.9285,False,False,True,"{'location': 'Сарджентстада', 'cuisine': 'татар', 'restaurant_type': 'тавернасында', 'party_size_number': 'биш'}","{'datetime': 'bish кешегә', 'party_size_number': 'биш', 'location': 'Сарджентстада татар тавернасында'}"
test_301,All Things Must Pass кабыз,PlayMusic,PlayMusic,True,0.9269,False,False,True,{'track': 'All Things Must Pass'},"{'music_item': 'All Things Must Pass', 'artist': 'кабыз'}"
test_302,Кореяда бер сәгатьтән соң нинди яңгыр фаразы булачак,weather/find,weather/find,True,0.9857,False,False,True,"{'location': 'Кореяда', 'datetime': 'бер сәгатьтән соң', 'condition_description': 'яңгыр'}","{'location': 'Кореяда', 'datetime': 'бер сәгатьтән соң'}"
test_303,Оклахомада South Street Diner-да 4 кешелек урын броньла,BookRestaurant,BookRestaurant,True,0.9318,False,False,True,"{'location': 'Оклахомада', 'restaurant_name': 'South Street Diner-да', 'party_size_number': '4'}","{'datetime': '', 'party_size_number': '4', 'sort': '', 'restaurant_type': 'урын броньла', 'location': 'Оклахомада South Street Diner-да'}"
test_304,Netflix-тан музыканы уйнат .,PlayMusic,PlayMusic,True,0.9717,False,False,False,{'service': 'Netflix-тан'},{'service': 'Netflix'}
test_305,Мин Shattered Image-не күрергә телим .,SearchScreeningEvent,PlayMusic,False,0.9419,False,False,False,{'movie_name': 'Shattered Image-не'},"{'music_item': 'Shattered Image-', 'artist': 'Min'}"
test_306,The Sound of One Hand Clapping-ны таб,SearchCreativeWork,PlayMusic,False,0.945,False,False,False,{'object_name': 'The Sound of One Hand Clapping-ны'},"{'music_item': 'The Sound of One Hand Clapping', 'artist': ''}"
test_307,Wolves Within альбомын эзлә,SearchCreativeWork,PlayMusic,False,0.927,False,False,False,"{'object_name': 'Wolves Within', 'object_type': 'альбомын'}","{'music_item': 'Wolves Within альбомы', 'service': 'не указано', 'artist': 'не указано'}"
test_308,берәр кинотеатрда We Are Northern Lights күрсәтеләрмә,SearchScreeningEvent,SearchScreeningEvent,True,0.9857,False,False,True,"{'object_location_type': 'кинотеатрда', 'movie_name': 'We Are Northern Lights'}","{'movie_name': 'We Are Northern Lights', 'location': 'берәр кинотеатрда'}"
test_309,"Безнең кечкенә дөнья почмагы, Гилмор кыз музыкасы минем Иң көлкесе әйберләр футболда плейлистыма өстә.",AddToPlaylist,AddToPlaylist,True,0.9675,False,False,False,"{'entity_name': 'Безнең кечкенә дөнья почмагы , Гилмор кыз музыкасы', 'reference': 'минем', 'playlist': 'Иң көлкесе әйберләр футболда'}","{'artist': 'Безнең', 'music_item': 'кечкенә дөнья почмагы', 'playlist': 'минем Иң көлкесе әйберләр футболда', 'reference': 'плейлистыма'}"
test_310,Саутфорд Фолс дәүләт паркында эссе һава торышы фаразы нинди,weather/find,weather/find,True,0.9185,False,False,True,"{'location': 'Саутфорд Фолс дәүләт паркында', 'condition_temperature': 'эссе'}","{'location': 'Саутфорд Фолс дәүләт паркы', 'datetime': 'эссе'}"
test_311,"Зинһар, миӊа Гана парковкасы белән пиццерия өстәленә заказ бир .",BookRestaurant,BookRestaurant,True,0.9212,False,False,True,"{'location': 'Гана', 'facility': 'парковкасы', 'restaurant_type': 'пиццерия'}","{'datetime': 'миӊа', 'party_size_number': 'заказ', 'sort': 'белән пиццерия өстәленә', 'restaurant_type': 'парковкасы', 'location': 'Гана'}"
test_312,Мин җитмешенче еллар саундтрегын тыңларга телим .,PlayMusic,PlayMusic,True,0.8995,False,False,False,"{'datetime': 'җитмешенче', 'music_item': 'саундтрегын'}","{'artist': 'Мин җитмешенче', 'datetime': 'җитмешенче'}"
test_313,Ике сәгатьтән соң Үзбәкстанда һава торышы,weather/find,weather/find,True,0.968,False,False,False,"{'datetime': 'Ике сәгатьтән соң', 'location': 'Үзбәкстанда'}","{'location': 'Үзбекстанда', 'datetime': 'ике сәгатьтән соң'}"
test_314,"Зинһар, миңа Journal of the British Astronomical Association фильмын таб .",SearchCreativeWork,SearchCreativeWork,True,0.9828,False,False,False,"{'object_name': 'Journal of the British Astronomical Association', 'object_type': 'фильмын'}","{'datetime': 'Зинһар, миңа', 'object_name': 'Journal of the British Astronomical Association', 'object_type': 'фильмын'}"
test_315,"Уордвилл-да, Канзас-та 8 кешелек урын броньла",BookRestaurant,BookRestaurant,True,0.9639,False,False,False,"{'location': 'Уордвилл-да | Канзас-та', 'party_size_number': '8'}","{'datetime': 'Уордвилл-да', 'party_size_number': '8', 'location': 'Канзас-та'}"
test_316,Нинди һава торышы моннан ерак булачак ?,weather/find,weather/find,True,0.9138,False,False,False,{'location': 'моннан | ерак'},"{'location': 'Нинди', 'datetime': 'моннан', 'weather/attribute': 'тағы'}"
test_317,Ричард Макнамараның яңа җырын Just Smile плейлистыма өстә,AddToPlaylist,AddToPlaylist,True,0.981,False,False,False,"{'artist': 'Ричард Макнамараның', 'music_item': 'җырын', 'playlist': 'Just Smile'}","{'artist': 'Ричард Макнамара', 'music_item': 'җырын', 'playlist': 'Just Smile', 'reference': 'плейлистыма'}"
test_318,монда 1 секундтан соң никадәр салкын булыр,weather/find,alarm/set_alarm,False,0.9284,False,False,True,"{'location': 'монда', 'datetime': '1 секундтан соң', 'condition_temperature': 'салкын'}","{'datetime': 'монда 1 секундтан соң', 'reference': 'никадәр салкын'}"
test_319,With You исемле рәсем эзлә,SearchCreativeWork,PlayMusic,False,0.968,False,False,False,"{'object_name': 'With You', 'object_type': 'рәсем'}","{'artist': 'With You', 'music_item': 'исемле рәсем'}"
test_320,Deadly Weapons иҗади эшен таб,SearchCreativeWork,PlayMusic,False,0.9716,False,False,False,{'object_name': 'Deadly Weapons'},{'music_item': 'Deadly Weapons'}
test_321,Ноябрьдә Брукнилда һава торышы нинди булыр ?,weather/find,weather/find,True,0.98,False,False,False,"{'datetime': 'Ноябрьдә', 'location': 'Брукнилда'}","{'datetime': 'Ноябрьдә', 'location': 'Брукнилда'}"
test_322,Токмач өчен тавернада өстәл броньла,BookRestaurant,BookRestaurant,True,0.9025,False,False,True,"{'served_dish': 'Токмач', 'restaurant_type': 'тавернада'}","{'datetime': 'токмач өчен', 'party_size_number': 'без', 'sort': '', 'restaurant_type': 'тавернада', 'location': 'тавернада'}"
test_323,Коста-Рикада нинди һава торышы,weather/find,weather/find,True,0.9576,False,False,False,{'location': 'Коста - Рикада'},"{'location': 'Коста-Рика', 'datetime': 'бу'}"
test_324,The Two Gladiators уйнымы,SearchScreeningEvent,SearchCreativeWork,False,0.9698,False,False,False,{'movie_name': 'The Two Gladiators'},{'object_name': 'The Two Gladiators'}
test_325,Star Theatres-да нинди фильмнар бар .,SearchScreeningEvent,SearchCreativeWork,False,0.9403,False,False,False,"{'location': 'Star Theatres-да', 'movie_type': 'фильмнар'}",{'object_type': 'фильмнар'}
test_326,Зинһар миңа Harry Hood сагасын таба аласызмы ?,SearchCreativeWork,reminder/set_reminder,False,0.9725,False,False,False,"{'object_name': 'Harry Hood', 'object_type': 'сагасын'}","{'datetime': 'Зинһар миңа', 'reminder/todo': 'Harry Hood сагасын таба аласыз'}"
test_327,бу көйне минем Sleepify плейлистыма өстә,AddToPlaylist,AddToPlaylist,True,0.9507,False,False,False,"{'music_item': 'көйне', 'reference': 'минем', 'playlist': 'Sleepify'}","{'artist': '', 'entity_name': 'бу', 'music_item': 'плейлистыма', 'playlist': 'Sleepify', 'reference': 'өстә'}"
test_328,Any Which Way You Can 15 секундтан соң уйнаячакмы,SearchScreeningEvent,PlayMusic,False,0.9621,False,False,False,"{'movie_name': 'Any Which Way You Can', 'datetime': '15 секундтан соң'}","{'datetime': '15 секундтан соң', 'music_item': 'Any Which Way You Can'}"
test_329,E-type музыкасын кабыз .,PlayMusic,PlayMusic,True,0.9792,False,False,False,{'artist': 'E-type'},"{'artist': 'E-type', 'music_item': 'музыкасын'}"
test_330,Хәзерге китапка бер йолдыз куй,RateBook,BookRestaurant,False,0.9017,False,False,False,"{'object_select': 'Хәзерге', 'object_type': 'китапка', 'rating_value': 'бер'}","{'datetime': 'хәзерге', 'party_size_number': 'бер йол', 'sort': 'куй'}"
test_331,Louis Nelson Delisle-ның Another Passenger уйнат .,PlayMusic,PlayMusic,True,0.9732,False,False,True,"{'artist': 'Louis Nelson Delisle-ның', 'album': 'Another Passenger'}","{'artist': 'Louis Nelson Delisle', 'music_item': 'Another Passenger'}"
test_332,Кайда мин кино графигын таба алам,SearchScreeningEvent,SearchCreativeWork,False,0.93,False,False,False,{'object_type': 'кино графигын'},"{'datetime': '', 'object_name': 'мин кино графигы', 'object_type': ''}"
test_333,Эмерадода Сен-Пьер һәм Микелонда 26 сентябрьгә нинди һава торышы,weather/find,weather/find,True,0.9792,False,False,False,"{'location': 'Эмерадода | Сен - Пьер һәм Микелонда', 'datetime': '26 сентябрьгә'}","{'location': 'Эмерадода Сен-Пьер һәм Микелонда', 'datetime': '26 сентября'}"
test_334,Ted Peters Famous Smoked Fish-та Окфилд янында 17 секундтансын ашарга барык,BookRestaurant,PlayMusic,False,0.9505,False,False,True,"{'restaurant_name': 'Ted Peters Famous Smoked Fish-та', 'location': 'Окфилд | янында', 'datetime': '17 секундтансын'}","{'datetime': '17 секундтансын', 'music_item': 'Окфилд янында', 'artist': 'Ted Peters', 'object_type': 'Famous Smoked Fish'}"
test_335,миңа Good Morning Sunshine трейлерын таб,SearchCreativeWork,PlayMusic,False,0.9426,False,False,False,"{'object_name': 'Good Morning Sunshine', 'object_type': 'трейлерын'}","{'music_item': 'трейлерын', 'datetime': 'миңа'}"
test_336,Мин Нидерланд Антиль утрауларында 3 кешегә сыра ресторанны броньларга телим .,BookRestaurant,BookRestaurant,True,0.9342,False,False,False,"{'location': 'Нидерланд Антиль утрауларында', 'party_size_number': '3', 'restaurant_type': 'сыра ресторанны'}","{'datetime': 'Нидерланд Антиль утрауларында', 'party_size_number': '3 кешегә', 'location': 'сыра', 'restaurant_type': 'ресторанны бронь'}"
test_337,бу хәзерге альбомга 0 йолдыз куй,RateBook,PlayMusic,False,0.926,False,False,False,"{'object_select': 'бу хәзерге', 'object_type': 'альбомга', 'rating_value': '0', 'rating_unit': 'йолдыз'}","{'sort': 'бу хәзерге', 'music_item': 'альбомга', 'datetime': '0 йол'}"
test_338,Монакода Yankee Doodle Coffee Ѕһор-та урын алырга теләр идем,BookRestaurant,BookRestaurant,True,0.8904,False,False,True,"{'location': 'Монакода', 'restaurant_name': 'Yankee Doodle Coffee Ѕһор-та'}","{'datetime': 'Монакода', 'location': 'Йанkee Додле Ѕһор-та', 'restaurant_type': 'кафе', 'restaurant_name': 'Монакода Yankee Doodle Coffee'}"
test_339,Political punks плейлистыма башкаручыны өстә.,AddToPlaylist,AddToPlaylist,True,0.936,False,False,False,"{'playlist': 'Political punks', 'music_item': 'башкаручыны'}","{'artist': 'башкаручыны', 'music_item': 'плейлистыма', 'playlist': 'Political punks'}"
test_340,Дүрт айдан соң Саванида AK-ында салкынрак булырмы,weather/find,alarm/set_alarm,False,0.9439,False,False,True,"{'datetime': 'Дүрт айдан соң', 'location': 'Саванида | AK-ында', 'condition_temperature': 'салкынрак'}","{'datetime': 'Дүрт айдан соң', 'reference': 'Саванида AK-ында'}"
test_341,минем Crash Course плейлистыма Muzika za decu өстә,AddToPlaylist,AddToPlaylist,True,0.937,False,False,False,"{'reference': 'минем', 'playlist': 'Crash Course', 'entity_name': 'Muzika za decu'}","{'artist': 'минем', 'music_item': 'Crash Course', 'playlist': 'плейлистыма', 'reference': 'Muzika za decu'}"
test_342,Molecular Oncology сагасын эзли аласынмы ?,SearchCreativeWork,SearchCreativeWork,True,0.9519,False,False,False,"{'object_name': 'Molecular Oncology', 'object_type': 'сагасын'}","{'object_name': 'Molecular Oncology сагасы', 'object_type': 'творческих произведений'}"
test_343,Мин алты кешелек ресторанны Вагстаффта AK-да броньларга телим .,BookRestaurant,BookRestaurant,True,0.9289,False,False,False,"{'party_size_number': 'алты', 'restaurant_type': 'ресторанны', 'location': 'Вагстаффта | AK-да'}","{'datetime': 'мин', 'party_size_number': 'алты', 'location': 'Вагстаффта AK-да'}"
test_344,Дэвид Линдлиның симфоник музыкасын уйнат .,PlayMusic,PlayMusic,True,0.9755,False,False,False,"{'artist': 'Дэвид Линдлиның', 'music_item': 'симфоник'}","{'artist': 'Дэвид Линдли', 'music_item': 'симфоник музыкасы'}"
test_345,"Зинһар, миңа Now We Are Married телесериалын таб .",SearchCreativeWork,SearchCreativeWork,True,0.9782,False,False,False,"{'object_name': 'Now We Are Married', 'object_type': 'телесериалын'}","{'datetime': 'Зинһар, миңа', 'object_name': 'Now We Are Married', 'object_type': 'телесериалын'}"
test_346,Мин Outcast-ны карарга телим .,SearchScreeningEvent,PlayMusic,False,0.9371,False,False,False,{'movie_name': 'Outcast-ны'},"{'artist': 'Outcast', 'music_item': 'карарга'}"
test_347,минем This Is Tchaikovsky плейлистыма хәзерге трекны өстә,AddToPlaylist,AddToPlaylist,True,0.9657,False,False,False,"{'reference': 'минем', 'playlist': 'This Is Tchaikovsky', 'music_item': 'трекны'}","{'music_item': 'трекны', 'playlist': 'This Is Tchaikovsky', 'reference': 'хәзерге'}"
test_348,Lastfm-да This Is: Miles Davis-ны кабыз .,PlayMusic,PlayMusic,True,0.9811,False,False,False,"{'service': 'Lastfm-да', 'playlist': 'This Is: Miles Davis-ны'}","{'artist': 'This Is: Miles Davis', 'service': 'Lastfm'}"
test_349,Танзаниядә кабымханәдә 5 кешегә иң яхшы өстәлне броньла,BookRestaurant,BookRestaurant,True,0.9415,False,False,False,"{'location': 'Танзаниядә', 'restaurant_type': 'кабымханәдә', 'party_size_number': '5', 'sort': 'иң яхшы'}","{'datetime': 'танзаниядә кабымханәдә', 'party_size_number': '5', 'location': 'кабымханәдә'}"
test_350,Әйдә Vimeo-да яхшы элекке Mohammad Mamle тыңлыйк .,PlayMusic,PlayMusic,True,0.9597,False,False,False,"{'service': 'Vimeo-да', 'sort': 'элекке', 'artist': 'Mohammad Mamle'}","{'artist': 'Mohammad Mamle', 'music_item': 'тыңлыйк', 'service': 'Vimeo-да'}"
test_351,Vandemataram Srinivas трегын HipHop Hot 50-гә куй.,AddToPlaylist,AddToPlaylist,True,0.9686,False,False,False,"{'artist': 'Vandemataram Srinivas', 'music_item': 'трегын', 'playlist': 'HipHop Hot 50-гә'}","{'artist': 'Vandemataram Srinivas трегын', 'music_item': 'трегын', 'playlist': 'HipHop Hot 50', 'reference': 'куй'}"
test_352,Миңа Secret South җырын таб .,SearchCreativeWork,PlayMusic,False,0.9067,False,False,False,"{'object_name': 'Secret South', 'object_type': 'җырын'}","{'datetime': 'миңа', 'music_item': 'Secret South', 'service': 'не указано'}"
test_353,Zvooq-та туксанынчы еллар җырлары,PlayMusic,alarm/show_alarms,False,0.9354,False,False,False,"{'service': 'Zvooq-та', 'datetime': 'туксанынчы'}",{'datetime': 'җырлары'}
test_354,кичке биштән башлап Техаста Admire-да һава торышы нинди,weather/find,weather/find,True,0.9571,False,False,False,"{'datetime': 'кичке биштән', 'location': 'Техаста | Admire-да'}","{'datetime': 'кичке биштән башлап', 'location': 'Техаста'}"
test_355,Last FM-да берәр нәрсә уйнат,PlayMusic,AddToPlaylist,False,0.9309,False,False,False,{'service': 'Last FM-да'},"{'artist': 'Last FM-да', 'music_item': 'берәр нәрсә', 'service': 'Last FM-да'}"
test_356,Мин якындагы кинотеатрда The Portrait of a Lady карарга телим .,SearchScreeningEvent,SearchScreeningEvent,True,0.9557,False,False,True,"{'location': 'якындагы', 'object_location_type': 'кинотеатрда', 'movie_name': 'The Portrait of a Lady'}","{'datetime': 'якындагы', 'location': 'кинотеатрда', 'movie_name': 'The Portrait of a Lady', 'object_type': 'карарга'}"
test_357,"Зинһар, миңа Phineas Redux таб .",SearchCreativeWork,PlayMusic,False,0.9305,False,False,False,{'object_name': 'Phineas Redux'},"{'artist': 'Phineas Redux', 'entity_name': 'Зинһар, миңа'}"
test_358,Laundry плейлистына 40 cal көйен өстә.,AddToPlaylist,AddToPlaylist,True,0.9591,False,False,False,"{'playlist': 'Laundry', 'artist': '40 cal', 'music_item': 'көйен'}","{'artist': '40 cal', 'music_item': 'өстә', 'playlist': 'Laundry', 'reference': 'плейлистына'}"
test_359,Itunes-ны ач һәм Ben Burnley Ready To Die-ны уйнат,PlayMusic,PlayMusic,True,0.9642,False,False,True,"{'service': 'Itunes-ны', 'artist': 'Ben Burnley', 'album': 'Ready To Die-ны'}","{'service': 'Itunes', 'artist': 'Ben Burnley', 'music_item': 'Ready To Die'}"
test_360,5-енче декабрьдә Лихул һәйкәле янында нинди һава торышы булачак ?,weather/find,weather/find,True,0.9839,False,False,False,"{'datetime': '5-енче декабрьдә', 'location': 'Лихул һәйкәле'}","{'datetime': '5-енче декабрьдә', 'location': 'Лихул һәйкәле янында'}"
test_361,Якындагы кинотеатрда Sexy Dance 2 расписаниесен күрсәт,SearchScreeningEvent,SearchScreeningEvent,True,0.9651,False,False,True,"{'location': 'Якындагы', 'object_location_type': 'кинотеатрда', 'movie_name': 'Sexy Dance 2', 'object_type': 'расписаниесен'}","{'movie_name': 'Sexy Dance 2', 'location': 'Якындагы кинотеатрда'}"
test_362,Live at the Kings Center дип аталган җырны таб,SearchCreativeWork,PlayMusic,False,0.9205,False,False,False,"{'object_name': 'Live at the Kings Center', 'object_type': 'җырны'}","{'datetime': 'Live at the Kings Center дип аталган', 'music_item': 'җырны'}"
